STATION,DATE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,REM,REPORT_TYPE,SOURCE
72509014739,2019-03-23T09:54:00,29.53,25,42,0.00,,-0.12,1,51,29.53,FEW:02 28 SCT:04 160 SCT:04 250,29.50,10.00,35,290,40,29,MET14003/23/19 09:54:02 METAR KBOS 231454Z 29025G35KT 10SM FEW028 SCT160 SCT250 06/M04 A2953 RMK AO2 PK WND 29035/1451 SLP000 T00561039 51042 (WL),FM-15,7
72509014739,2019-03-23T10:00:00,,25,42,,,-0.12,1,51,29.53,26,29.51,9.94,35,290,,29,SYN07472509 32566 42925 10056 21039 39992 40000 51042 91454 333 91035 555 92315=,FM-12,4
72509014739,2019-03-23T10:54:00,29.57,26,44,0.00,,,,49,29.57,FEW:02 28 FEW:02 140 SCT:04 250,29.54,10.00,37,290,36,20,MET13403/23/19 10:54:02 METAR KBOS 231554Z 29017G31KT 10SM FEW028 FEW140 SCT250 07/M03 A2957 RMK AO2 PK WND 30038/1457 SLP013 T00671033 (WL),FM-15,7
72509014739,2019-03-23T11:54:00,29.59,25,45,0.00,,,,46,29.59,FEW:02 30 FEW:02 140 SCT:04 250,29.56,10.00,37,290,37,26,MET13403/23/19 11:54:02 METAR KBOS 231654Z 29023G32KT 10SM FEW030 FEW140 SCT250 07/M04 A2959 RMK AO2 PK WND 29032/1629 SLP020 T00721039 (FA),FM-15,7
72509014739,2019-03-23T12:54:00,29.61,26,47,0.00,,-0.08,1,44,29.61,FEW:02 35 BKN:07 250,29.58,10.00,39,290,39,24,MET14603/23/19 12:54:02 METAR KBOS 231754Z 29021G34KT 10SM FEW035 BKN250 08/M03 A2961 RMK AO2 PK WND 29035/1711 SLP027 T00831033 10089 20022 51027 (ETM),FM-15,7
72509014739,2019-03-23T13:00:00,,26,47,,,-0.08,1,44,29.61,41,29.59,9.94,39,290,,24,SYN08672509 32666 62921 10083 21033 30019 40027 51027 91754 333 10089 20022 91034 555 92318=,FM-12,4
72509014739,2019-03-23T13:54:00,29.65,25,46,0.00,,,,44,29.65,FEW:02 40 BKN:07 240,29.62,10.00,38,290,36,25,MET12203/23/19 13:54:02 METAR KBOS 231854Z 29022G31KT 10SM FEW040 BKN240 08/M04 A2965 RMK AO2 PK WND 31034/1826 SLP039 T00781039,FM-15,7
72509014739,2019-03-23T14:54:00,29.68,25,46,0.00,,,,44,29.68,FEW:02 40 BKN:07 240,29.65,10.00,38,300,34,17,MET12203/23/19 14:54:02 METAR KBOS 231954Z 30015G30KT 10SM FEW040 BKN240 08/M04 A2968 RMK AO2 PK WND 29038/1915 SLP051 T00781039,FM-15,7
72509014739,2019-03-23T15:54:00,29.71,24,46,0.00,,-0.10,1,42,29.71,FEW:02 40 SCT:04 200 BKN:07 240,29.68,10.00,37,300,39,23,MET13503/23/19 15:54:02 METAR KBOS 232054Z 30020G34KT 10SM FEW040 SCT200 BKN240 08/M04 A2971 RMK AO2 PK WND 29034/2047 SLP060 T00781044 51033,FM-15,7
72509014739,2019-03-23T16:00:00,,24,46,,,-0.10,1,42,29.71,41,29.69,9.94,37,300,,23,SYN07472509 32666 63020 10078 21044 30053 40060 51033 92054 333 91034 555 92321=,FM-12,4
72509014739,2019-03-23T16:54:00,29.74,23,47,0.00,,,,39,29.73,FEW:02 200 SCT:04 250,29.71,10.00,38,300,31,22,MET12203/23/19 16:54:02 METAR KBOS 232154Z 30019G27KT 10SM FEW200 SCT250 08/M05 A2974 RMK AO2 PK WND 29032/2121 SLP069 T00831050,FM-15,7
72509014739,2019-03-23T17:54:00,29.79,20,45,0.00,,,,37,29.78,FEW:02 250,29.76,10.00,36,300,33,20,MET11503/23/19 17:54:02 METAR KBOS 232254Z 30017G29KT 10SM FEW250 07/M07 A2979 RMK AO2 PK WND 30030/2224 SLP086 T00721067,FM-15,7
72509014739,2019-03-23T18:54:00,29.83,22,42,0.00,,-0.12,3,45,29.83,CLR:00,29.80,10.00,35,280,25,20,MET13003/23/19 18:54:02 METAR KBOS 232354Z 28017G22KT 10SM CLR 06/M06 A2983 RMK AO2 PK WND 30027/2255 SLP101 T00561056 10089 20056 53042,FM-15,7
72509014739,2019-03-23T19:00:00,,22,42,,,-0.12,3,45,29.83,,29.81,9.94,35,280,,20,SYN08672509 32966 02817 10056 21056 30094 40101 53042 92354 333 10089 20011 91022 555 92400=,FM-12,4
72509014739,2019-03-23T19:54:00,29.89,18,41,0.00,,,,39,29.88,CLR:00,29.86,10.00,33,290,,20,MET09103/23/19 19:54:01 METAR KBOS 240054Z 29017KT 10SM CLR 05/M08 A2989 RMK AO2 SLP120 T00501078,FM-15,7
72509014739,2019-03-23T20:54:00,29.91,18,39,0.00,,,,43,29.91,CLR:00,29.88,10.00,32,280,25,18,MET09403/23/19 20:54:01 METAR KBOS 240154Z 28016G22KT 10SM CLR 04/M08 A2991 RMK AO2 SLP129 T00391078,FM-15,7
72509014739,2019-03-23T21:54:00,29.93,16,38,0.00,,-0.10,1,41,29.93,FEW:02 200,29.90,10.00,31,290,,17,MET10003/23/19 21:54:01 METAR KBOS 240254Z 29015KT 10SM FEW200 03/M09 A2993 RMK AO2 SLP135 T00331089 51034,FM-15,7
72509014739,2019-03-23T22:00:00,,16,38,,,-0.10,1,41,29.93,,29.91,9.94,31,290,,17,SYN06472509 32966 22915 10033 21089 30128 40135 51034 90254 555 92403=,FM-12,4
72509014739,2019-03-23T22:54:00,29.96,14,37,0.00,,,,39,29.96,FEW:02 250,29.93,10.00,29,280,31,20,MET11503/23/19 22:54:01 METAR KBOS 240354Z 28017G27KT 10SM FEW250 03/M10 A2996 RMK AO2 PK WND 28027/0339 SLP144 T00281100,FM-15,7
72509014739,2019-03-23T23:54:00,29.98,13,36,0.00,,,,39,29.98,FEW:02 250,29.95,10.00,29,270,,14,MET10403/23/19 23:54:01 METAR KBOS 240454Z 27012KT 10SM FEW250 02/M11 A2998 RMK AO2 SLP152 T00221106 400890011,FM-15,7
72509014739,2019-03-23T23:59:00,,,,,,,,,,,,,,,,,SOD73924 HR PRECIPITATION (IN): 0.04  24 HR SNOWFALL (IN):T    WEATHER(CODE):1  24 HR MAX TEMP (F): 4824 HR MIN TEMP (F): 34AVERAGE STATION PRESSURE(D):29.436 MINIMUM SEA LEVEL PRESSURE:29.20 TIME OF OCCURRENCE:0019 PEAK WIND SPEED (MPH): 43 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 33FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):21.6 24 HR AVG TEMP (F): 41DEPART FROM NORMAL:  1  HEATING DEGREE DAYS: 24 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 48 LATEST NIGHT MIN TEMP(1900-0800 LST):34 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.03 0.01T    T    T    T    T     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6
72509014739,2019-03-24T00:54:00,30.00,13,35,0.00,,-0.07,1,40,30.00,FEW:02 250,29.97,10.00,28,280,22,14,MET12003/24/19 00:54:02 METAR KBOS 240554Z 28012G19KT 10SM FEW250 02/M11 A3000 RMK AO2 SLP159 T00171106 10061 20017 51023 (WL),FM-15,7
72509014739,2019-03-24T01:00:00,,13,35,,,-0.07,1,40,30.00,,29.98,9.94,28,280,,14,SYN08672509 32966 22812 10017 21106 30151 40159 51023 90554 333 10061 20011 91019 555 92406=,FM-12,4
72509014739,2019-03-24T01:54:00,30.01,12,35,0.00,,,,38,30.01,CLR:00,29.98,10.00,28,280,18,13,MET09903/24/19 01:54:02 METAR KBOS 240654Z 28011G16KT 10SM CLR 02/M11 A3001 RMK AO2 SLP162 T00171111 (WL),FM-15,7
72509014739,2019-03-24T02:54:00,30.01,12,34,0.00,,,,40,30.01,CLR:00,29.98,10.00,27,280,,9,MET09603/24/19 02:54:02 METAR KBOS 240754Z 28008KT 10SM CLR 01/M11 A3001 RMK AO2 SLP162 T00111111 (WL),FM-15,7
72509014739,2019-03-24T03:54:00,30.03,13,34,0.00,,-0.03,3,42,30.03,CLR:00,30.00,10.00,27,250,,10,MET10203/24/19 03:54:02 METAR KBOS 240854Z 25009KT 10SM CLR 01/M11 A3003 RMK AO2 SLP169 T00111106 53010 (WL),FM-15,7
72509014739,2019-03-24T04:00:00,,13,34,,,-0.03,3,42,30.03,,30.01,9.94,27,250,,10,SYN06472509 32966 02509 10011 21106 30162 40169 53010 90854 555 92409=,FM-12,4
72509014739,2019-03-24T04:54:00,30.04,13,35,0.00,,,,40,30.04,CLR:00,30.01,10.00,28,270,,14,MET09603/24/19 04:54:02 METAR KBOS 240954Z 27012KT 10SM CLR 02/M11 A3004 RMK AO2 SLP172 T00171106 (WL),FM-15,7
72509014739,2019-03-24T05:54:00,30.05,15,35,0.00,,,,44,30.05,CLR:00,30.02,10.00,28,240,,10,MET09103/24/19 05:54:02 METAR KBOS 241054Z 24009KT 10SM CLR 02/M09 A3005 RMK AO2 SLP175 T00171094,FM-15,7
72509014739,2019-03-24T06:54:00,30.06,17,36,0.00,,-0.03,3,46,30.06,FEW:02 250,30.03,10.00,30,240,,8,MET11703/24/19 06:54:02 METAR KBOS 241154Z 24007KT 10SM FEW250 02/M08 A3006 RMK AO2 SLP179 T00221083 10022 20011 53010 (FA),FM-15,7
72509014739,2019-03-24T07:00:00,,17,36,,,-0.03,3,46,30.06,,30.04,9.94,30,240,,8,SYN08072509 32966 22407 10022 21083 30172 40179 53010 91154 333 10089 20011 555 92412=,FM-12,4
72509014739,2019-03-24T07:54:00,30.06,17,40,0.00,,,,40,30.05,FEW:02 250,30.03,10.00,32,270,18,13,MET10203/24/19 07:54:02 METAR KBOS 241254Z 27011G16KT 10SM FEW250 04/M08 A3006 RMK AO2 SLP177 T00441083 (FA),FM-15,7
72509014739,2019-03-24T08:54:00,30.05,18,44,0.00,,,,35,30.05,SCT:04 250,30.02,10.00,35,260,,14,MET09903/24/19 08:54:02 METAR KBOS 241354Z 26012KT 10SM SCT250 07/M08 A3005 RMK AO2 SLP176 T00671078 (FA),FM-15,7
72509014739,2019-03-24T09:54:00,30.05,18,48,0.00,,0.01,6,30,30.05,FEW:02 30 BKN:07 250,30.02,10.00,37,260,,11,MET11203/24/19 09:54:02 METAR KBOS 241454Z 26010KT 10SM FEW030 BKN250 09/M08 A3005 RMK AO2 SLP175 T00891078 56004 (FA),FM-15,7
72509014739,2019-03-24T10:00:00,,18,48,,,0.01,6,30,30.05,26,30.03,9.94,37,260,,11,SYN06472509 32566 62610 10089 21078 30168 40175 56004 91454 555 92415=,FM-12,4
72509014739,2019-03-24T10:54:00,30.02,19,51,0.00,,,,28,30.01,SCT:04 250,29.99,10.00,39,260,21,14,MET10203/24/19 10:54:02 METAR KBOS 241554Z 26012G18KT 10SM SCT250 11/M07 A3002 RMK AO2 SLP164 T01061072 (FA),FM-15,7
72509014739,2019-03-24T11:54:00,30.00,17,55,0.00,,,,22,29.99,FEW:02 90 BKN:07 250,29.97,10.00,40,260,,13,MET10603/24/19 11:54:02 METAR KBOS 241654Z 26011KT 10SM FEW090 BKN250 13/M08 A3000 RMK AO2 SLP157 T01281083 (FA),FM-15,7
72509014739,2019-03-24T12:54:00,29.97,18,57,0.00,,0.08,6,22,29.96,FEW:02 90 BKN:07 250,29.94,10.00,42,230,23,15,MET12703/24/19 12:54:02 METAR KBOS 241754Z 23013G20KT 10SM FEW090 BKN250 14/M08 A2997 RMK AO2 SLP147 T01391078 10144 20022 56028 (FA),FM-15,7
72509014739,2019-03-24T13:00:00,,18,57,,,0.08,6,22,29.96,,29.95,9.94,42,230,,15,SYN08672509 32966 62313 10139 21078 30141 40147 56028 91754 333 10144 20022 91020 555 92418=,FM-12,4
72509014739,2019-03-24T13:54:00,29.94,15,59,0.00,,,,18,29.93,FEW:02 180 SCT:04 220 SCT:04 250,29.91,10.00,42,240,25,20,MET11703/24/19 13:54:02 METAR KBOS 241854Z 24017G22KT 10SM FEW180 SCT220 SCT250 15/M09 A2994 RMK AO2 SLP137 T01501094 (ETM),FM-15,7
72509014739,2019-03-24T14:54:00,29.92,14,59,0.00,,,,17,29.92,FEW:02 150 OVC:08 220,29.89,10.00,42,240,20,13,MET11903/24/19 14:54:02 METAR KBOS 241954Z 24011G17KT 10SM FEW150 OVC220 15/M10 A2992 RMK AO2 SLP131 BINOVC E T01501100 (ETM),FM-15,7
72509014739,2019-03-24T15:54:00,29.91,16,58,0.00,,0.05,6,19,29.91,FEW:02 150 OVC:08 200,29.88,10.00,42,240,23,14,MET11603/24/19 15:54:02 METAR KBOS 242054Z 24012G20KT 10SM FEW150 OVC200 14/M09 A2991 RMK AO2 SLP129 T01441089 56018 (ETM),FM-15,7
72509014739,2019-03-24T16:00:00,,16,58,,,0.05,6,19,29.91,,29.89,9.94,42,240,,14,SYN07472509 32966 82412 10144 21089 30121 40129 56018 92054 333 91020 555 92421=,FM-12,4
72509014739,2019-03-24T16:54:00,29.90,14,57,0.00,,,,18,29.90,FEW:02 150 BKN:07 200 OVC:08 220,29.87,10.00,41,250,28,17,MET11703/24/19 16:54:02 METAR KBOS 242154Z 25015G24KT 10SM FEW150 BKN200 OVC220 14/M10 A2990 RMK AO2 SLP126 T01391100 (ETM),FM-15,7
72509014739,2019-03-24T17:54:00,29.92,16,56,0.00,,,,21,29.92,BKN:07 200 OVC:08 220,29.89,10.00,41,250,,14,MET10703/24/19 17:54:02 METAR KBOS 242254Z 25012KT 10SM BKN200 OVC220 13/M09 A2992 RMK AO2 SLP131 T01331089 (ETM),FM-15,7
72509014739,2019-03-24T18:54:00,29.94,21,54,0.00,,-0.02,3,28,29.93,BKN:07 180 OVC:08 220,29.91,10.00,41,230,,15,MET12503/24/19 18:54:02 METAR KBOS 242354Z 23013KT 10SM BKN180 OVC220 12/M06 A2994 RMK AO2 SLP136 T01221061 10156 20122 53007 (ETM),FM-15,7
72509014739,2019-03-24T19:00:00,,21,54,,,-0.02,3,28,29.93,,29.92,9.94,41,230,,15,SYN08072509 32966 82313 10122 21061 30131 40136 53007 92354 333 10156 20011 555 92500=,FM-12,4
72509014739,2019-03-24T19:54:00,29.95,20,51,0.00,,,,29,29.95,FEW:02 180 OVC:08 200,29.92,10.00,39,230,,15,MET10103/24/19 19:54:01 METAR KBOS 250054Z 23013KT 10SM FEW180 OVC200 11/M07 A2995 RMK AO2 SLP141 T01061067,FM-15,7
72509014739,2019-03-24T20:54:00,29.96,20,51,0.00,,,,29,29.95,SCT:04 120 OVC:08 150,29.93,10.00,39,240,,16,MET10103/24/19 20:54:01 METAR KBOS 250154Z 24014KT 10SM SCT120 OVC150 11/M07 A2996 RMK AO2 SLP143 T01061067,FM-15,7
72509014739,2019-03-24T21:54:00,29.96,18,51,0.00,,-0.02,1,27,29.96,OVC:08 150,29.93,10.00,38,260,24,17,MET10903/24/19 21:54:03 METAR KBOS 250254Z 26015G21KT 10SM OVC150 11/M08 A2996 RMK AO2 SLP144 T01061078 51008 (ETM),FM-15,6
72509014739,2019-03-24T22:54:00,29.97,17,51,0.00,,,,26,29.96,BKN:07 150,29.94,10.00,38,270,,11,MET09403/24/19 22:54:01 METAR KBOS 250354Z 27010KT 10SM BKN150 11/M08 A2997 RMK AO2 SLP146 T01061083,FM-15,7
72509014739,2019-03-24T23:54:00,29.97,18,49,0.00,,,,29,29.97,BKN:07 150,29.94,10.00,37,260,,5,MET10403/24/19 23:54:01 METAR KBOS 250454Z 26004KT 10SM BKN150 09/M08 A2997 RMK AO2 SLP148 T00941078 401560011,FM-15,7
72509014739,2019-03-24T23:59:00,,,,,,,,,,,,,,,,,SOD71824 HR PRECIPITATION (IN): 0.00  24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6024 HR MIN TEMP (F): 34AVERAGE STATION PRESSURE:29.955 MINIMUM SEA LEVEL PRESSURE:29.90 TIME OF OCCURRENCE:1731 PEAK WIND SPEED (MPH): 28 PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 23FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):13.1 24 HR AVG TEMP (F): 47DEPART FROM NORMAL:  7  HEATING DEGREE DAYS: 18 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):60  LATEST NIGHT MIN TEMP(1900-0800 LST):34 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6
72509014739,2019-03-25T00:54:00,29.97,20,47,0.00,,-0.01,0,34,29.96,SCT:04 150 BKN:07 250,29.94,10.00,37,230,,8,MET12403/25/19 00:54:02 METAR KBOS 250554Z 23007KT 10SM SCT150 BKN250 08/M07 A2997 RMK AO2 SLP146 T00831067 10122 20078 50002 (FA),FM-15,7
72509014739,2019-03-25T01:00:00,,20,47,,,0.01,9,34,29.96,,29.95,9.94,37,230,,8,SYN08072509 32966 62307 10083 21067 30141 40146 50002 90554 333 10122 20011 555 92506=,FM-12,4
72509014739,2019-03-25T01:54:00,29.96,18,48,0.00,,,,30,29.96,SCT:04 150 BKN:07 250,29.93,10.00,37,260,,13,MET10603/25/19 01:54:02 METAR KBOS 250654Z 26011KT 10SM SCT150 BKN250 09/M08 A2996 RMK AO2 SLP145 T00891078 (FA),FM-15,7
72509014739,2019-03-25T02:54:00,29.96,18,49,0.00,,,,29,29.96,FEW:02 150 OVC:08 250,29.93,10.00,37,250,,14,MET10603/25/19 02:54:02 METAR KBOS 250754Z 25012KT 10SM FEW150 OVC250 09/M08 A2996 RMK AO2 SLP145 T00941078 (FA),FM-15,7
72509014739,2019-03-25T03:54:00,29.96,20,48,0.00,,0.01,6,33,29.96,FEW:02 150 OVC:08 250,29.93,10.00,37,250,,8,MET11203/25/19 03:54:02 METAR KBOS 250854Z 25007KT 10SM FEW150 OVC250 09/M07 A2996 RMK AO2 SLP144 T00891067 56002 (FA),FM-15,7
72509014739,2019-03-25T04:00:00,,20,48,,,0.01,6,33,29.96,,29.94,9.94,37,250,,8,SYN06472509 32966 82507 10089 21067 30138 40144 56002 90854 555 92509=,FM-12,4
72509014739,2019-03-25T04:54:00,29.97,22,44,0.00,,,,41,29.97,FEW:02 150 OVC:08 250,29.94,10.00,36,220,,8,MET10603/25/19 04:54:02 METAR KBOS 250954Z 22007KT 10SM FEW150 OVC250 07/M06 A2997 RMK AO2 SLP149 T00671056 (FA),FM-15,7
72509014739,2019-03-25T05:52:00,30.01,25,43,,,,,49,,FEW:02 50 SCT:04 180 BKN:07 250,29.98,10.00,36,350,20,14,MET11703/25/19 05:52:02 SPECI KBOS 251052Z 35012G17KT 10SM FEW050 SCT180 BKN250 06/M04 A3001 RMK AO2 WSHFT 1034 $ FIBI (DH),FM-16,6
72509014739,2019-03-25T05:54:00,30.02,25,43,0.00,,,,49,30.01,FEW:02 50 SCT:04 180 BKN:07 250,29.99,10.00,36,360,,15,MET13303/25/19 05:54:02 METAR KBOS 251054Z 36013KT 10SM FEW050 SCT180 BKN250 06/M04 A3002 RMK AO2 WSHFT 1034 PRESRR SLP163 T00611039 $ (DH),FM-15,7
72509014739,2019-03-25T06:01:00,30.02,25,43,,,,,49,,SCT:04 180 BKN:07 250,29.99,10.00,36,350,,14,MET11203/25/19 06:01:02 SPECI KBOS 251101Z 35012KT 10SM SCT180 BKN250 06/M04 A3002 RMK AO2 WSHFT 1041 T00611039 $ (DH),FM-16,7
72509014739,2019-03-25T06:54:00,30.03,26,41,0.00,,-0.08,3,55,30.03,FEW:02 120 BKN:07 180 OVC:08 250,30.00,10.00,35,350,,13,MET14203/25/19 06:54:02 METAR KBOS 251154Z 35011KT 10SM FEW120 BKN180 OVC250 05/M03 A3003 RMK AO2 WSHFT 1041 SLP170 T00501033 10100 20050 53026 (DH),FM-15,7
72509014739,2019-03-25T07:00:00,,26,41,,,-0.08,3,55,30.03,,30.01,9.94,35,350,,13,SYN08072509 32966 83511 10050 21033 30162 40170 53026 91154 333 10156 20050 555 92512=,FM-12,4
72509014739,2019-03-25T07:54:00,30.06,23,41,0.00,,,,49,30.06,BKN:07 110 OVC:08 200,30.03,10.00,34,340,23,15,MET10903/25/19 07:54:02 METAR KBOS 251254Z 34013G20KT 10SM BKN110 OVC200 05/M05 A3006 RMK AO2 SLP180 T00501050 (DH),FM-15,7
72509014739,2019-03-25T08:54:00,30.08,20,41,0.00,,,,43,30.08,FEW:02 50 BKN:07 110 BKN:07 200,30.05,10.00,33,320,,15,MET11303/25/19 08:54:02 METAR KBOS 251354Z 32013KT 10SM FEW050 BKN110 BKN200 05/M07 A3008 RMK AO2 SLP186 T00501067 (DH),FM-15,7
72509014739,2019-03-25T09:54:00,30.09,18,42,0.00,,-0.05,1,38,30.08,FEW:02 50 FEW:02 110 BKN:07 250,30.06,10.00,33,290,,14,MET11903/25/19 09:54:02 METAR KBOS 251454Z 29012KT 10SM FEW050 FEW110 BKN250 06/M08 A3009 RMK AO2 SLP187 T00561078 51017 (DH),FM-15,7
72509014739,2019-03-25T10:00:00,,18,42,,,-0.05,1,38,30.08,57,30.07,9.94,33,290,,14,SYN06472509 32766 62912 10056 21078 30182 40187 51017 91454 555 92515=,FM-12,4
72509014739,2019-03-25T10:54:00,30.08,17,45,0.00,,,,33,30.08,FEW:02 60 FEW:02 120 SCT:04 250,30.05,10.00,35,310,16,9,MET11603/25/19 10:54:02 METAR KBOS 251554Z 31008G14KT 10SM FEW060 FEW120 SCT250 07/M08 A3008 RMK AO2 SLP185 T00721083 (DH),FM-15,7
72509014739,2019-03-25T11:54:00,30.07,13,48,0.00,,,,24,30.07,FEW:02 60 FEW:02 120 FEW:02 250,30.04,10.00,36,VRB,18,14,MET11603/25/19 11:54:02 METAR KBOS 251654Z 30012G16KT 10SM FEW060 FEW120 FEW250 09/M11 A3007 RMK AO2 SLP183 T00891106 (DH),FM-15,6
72509014739,2019-03-25T12:54:00,30.06,5,49,0.00,,0.02,8,16,30.06,FEW:02 60 FEW:02 120 SCT:04 250,30.03,10.00,35,330,20,11,MET13503/25/19 12:54:02 METAR KBOS 251754Z 33010G17KT 10SM FEW060 FEW120 SCT250 09/M15 A3006 RMK AO2 SLP179 T00941150 10094 20050 58008 (HGC),FM-15,7
72509014739,2019-03-25T13:00:00,,5,49,,,0.02,8,16,30.06,57,30.04,9.94,35,330,,11,SYN08672509 32766 43310 10094 21150 30172 40179 58008 91754 333 10100 20050 91017 555 92518=,FM-12,4
72509014739,2019-03-25T13:54:00,30.03,3,50,0.00,,,,14,30.03,FEW:02 55 FEW:02 120 SCT:04 250,30.00,10.00,35,0,,0,MET11403/25/19 13:54:02 METAR KBOS 251854Z 00000KT 10SM FEW055 FEW120 SCT250 10/M16 A3003 RMK AO2 SLP169 T01001161 (HGC),FM-15,7
72509014739,2019-03-25T14:54:00,30.02,-5,51,0.00,,,,9,30.02,FEW:02 55 SCT:04 120 SCT:04 250,29.99,10.00,35,310,24,15,MET11703/25/19 14:54:02 METAR KBOS 251954Z 31013G21KT 10SM FEW055 SCT120 SCT250 11/M21 A3002 RMK AO2 SLP165 T01061206 (HGC),FM-15,7
72509014739,2019-03-25T15:39:00,30.02,22,43,,,,,43,,FEW:02 55 SCT:04 120 SCT:04 250,29.99,10.00,35,110,,14,MET11803/25/19 15:39:02 SPECI KBOS 252039Z 11012KT 10SM FEW055 SCT120 SCT250 06/M06 A3002 RMK AO2 WSHFT 2019 T00611056 (HGC),FM-16,7
72509014739,2019-03-25T15:54:00,30.02,24,41,0.00,,0.05,6,51,30.01,FEW:02 55 SCT:04 120 BKN:07 250,29.99,10.00,35,100,,15,MET13103/25/19 15:54:02 METAR KBOS 252054Z 10013KT 10SM FEW055 SCT120 BKN250 05/M04 A3002 RMK AO2 WSHFT 2019 SLP164 T00501044 56016 (HGC),FM-15,7
72509014739,2019-03-25T16:00:00,,24,41,,,0.05,6,51,30.01,57,30.00,9.94,35,100,,15,SYN06472509 32766 61013 10050 21044 30158 40164 56016 92054 555 92521=,FM-12,4
72509014739,2019-03-25T16:54:00,30.03,23,40,0.00,,,,51,30.02,FEW:02 75 SCT:04 120 BKN:07 250,30.00,10.00,34,110,,16,MET11403/25/19 16:54:02 METAR KBOS 252154Z 11014KT 10SM FEW075 SCT120 BKN250 04/M05 A3003 RMK AO2 SLP167 T00441050 (HGC),FM-15,7
72509014739,2019-03-25T17:54:00,30.04,23,40,0.00,,,,51,30.04,FEW:02 75 FEW:02 120 BKN:07 250,30.01,10.00,34,130,,11,MET11403/25/19 17:54:02 METAR KBOS 252254Z 13010KT 10SM FEW075 FEW120 BKN250 04/M05 A3004 RMK AO2 SLP173 T00441050 (HGC),FM-15,7
72509014739,2019-03-25T18:54:00,30.05,19,39,0.00,,-0.04,1,45,30.05,FEW:02 130 BKN:07 210,30.02,10.00,32,120,,8,MET12503/25/19 18:54:02 METAR KBOS 252354Z 12007KT 10SM FEW130 BKN210 04/M07 A3005 RMK AO2 SLP176 T00391072 10111 20039 51012 (HGC),FM-15,7
72509014739,2019-03-25T19:00:00,,19,39,,,-0.04,1,45,30.05,,30.03,9.94,32,120,,8,SYN08072509 32966 61207 10039 21072 30168 40176 51012 92354 333 10111 20039 555 92600=,FM-12,4
72509014739,2019-03-25T19:54:00,30.08,23,38,0.00,,,,55,30.08,FEW:02 210,30.05,10.00,33,160,,8,MET09403/25/19 19:54:01 METAR KBOS 260054Z 16007KT 10SM FEW210 03/M05 A3008 RMK AO2 SLP185 T00331050,FM-15,7
72509014739,2019-03-25T20:54:00,30.09,24,37,0.00,,,,59,30.09,FEW:02 210,30.06,10.00,32,160,,6,MET09403/25/19 20:54:01 METAR KBOS 260154Z 16005KT 10SM FEW210 03/M04 A3009 RMK AO2 SLP189 T00281044,FM-15,7
72509014739,2019-03-25T21:54:00,30.10,26,37,0.00,,-0.04,1,65,30.09,SCT:04 220,30.07,10.00,33,180,,3,MET10003/25/19 21:54:01 METAR KBOS 260254Z 18003KT 10SM SCT220 03/M03 A3010 RMK AO2 SLP191 T00281033 51015,FM-15,7
72509014739,2019-03-25T22:00:00,,26,37,,,-0.04,1,65,30.09,,30.08,9.94,33,180,,3,SYN06472509 32966 41803 10028 21033 30185 40191 51015 90254 555 92603=,FM-12,4
72509014739,2019-03-25T22:54:00,30.10,26,37,0.00,,,,65,30.10,SCT:04 220,30.07,10.00,33,160,,5,MET09403/25/19 22:54:02 METAR KBOS 260354Z 16004KT 10SM SCT220 03/M03 A3010 RMK AO2 SLP192 T00281033,FM-15,7
72509014739,2019-03-25T23:54:00,30.11,26,36,0.00,,,,67,30.10,SCT:04 220,30.08,10.00,32,160,,3,MET10403/25/19 23:54:02 METAR KBOS 260454Z 16003KT 10SM SCT220 02/M03 A3011 RMK AO2 SLP193 T00221033 401110022,FM-15,7
